% DataCenterMapID 	Latitude	Longitude	InfoType	MappedFlag	Area	Provider	Country code	Subcontinental Zone code	City ID	City name	City Latitude	City Longitude	Information URL
2808	45.568375	-73.430084	1	Yes	N/A	N/A	CA	NAN	6059891	Longueuil	45.53121	-73.51806	http://www.datacentermap.com/ajax/map.asp?id=2808a1
2811	55.76938	37.7165	0	Yes	N/A	N/A	RU	EUE	524901	Moscow	55.75222	37.61556	http://www.datacentermap.com/ajax/map.asp?id=2811a1
2813	53.46425	9.98213	0	Yes	N/A	N/A	DE	EUW	2910685	Harburg	53.46667	9.98333	http://www.datacentermap.com/ajax/map.asp?id=2813a1
2819	41.048847	-73.53027	1	Yes	N/A	N/A	US	NAN	4843564	Stamford	41.05343	-73.53873	http://www.datacentermap.com/ajax/map.asp?id=2819a1
2821	36.616123	-6.207157	0	Yes	N/A	N/A	ES	EUW	2516326	Jerez de la Frontera	36.68645	-6.13606	http://www.datacentermap.com/ajax/map.asp?id=2821a1
2824	50.937927	5.362797	1	Yes	N/A	N/A	NL	EUW	2751283	Maastricht	50.84833	5.68889	http://www.datacentermap.com/ajax/map.asp?id=2824a1
2826	40.727383	-73.42746	1	Yes	N/A	N/A	US	NAN	4843564	Stamford	41.05343	-73.53873	http://www.datacentermap.com/ajax/map.asp?id=2826a1
2827	42.642776	23.30861	1	Yes	N/A	N/A	BG	EUE	727011	Sofia	42.69751	23.32415	http://www.datacentermap.com/ajax/map.asp?id=2827a1
2829	22.290565	114.27455	1	Yes	N/A	N/A	HK	ASP	1819609	Kowloon	22.31667	114.18333	http://www.datacentermap.com/ajax/map.asp?id=2829a1
3127	54.35888	18.64646	0	Yes	N/A	N/A	PL	EUE	3099434	Gdansk	54.35205	18.64637	http://www.datacentermap.com/ajax/map.asp?id=3127a1
2831	56.052864	9.950467	0	Yes	N/A	N/A	DK	EUW	2624652	Arhus	56.15674	10.21076	http://www.datacentermap.com/ajax/map.asp?id=2831a1
2834	44.458923	-72.69312	0	Yes	N/A	N/A	CA	NAN	6146143	Sherbrooke	45.40008	-71.89908	http://www.datacentermap.com/ajax/map.asp?id=2834a1
2835	30.200111	-97.71238	1	Yes	N/A	N/A	US	NAN	4671654	Austin	30.26715	-97.74306	http://www.datacentermap.com/ajax/map.asp?id=2835a1
2842	26.201942	-98.23145	2	Yes	N/A	N/A	US	NAN	4709796	McAllen	26.20341	-98.23001	http://www.datacentermap.com/ajax/map.asp?id=2842a1
2843	29.749456	-95.47189	1	Yes	N/A	N/A	US	NAN	4699066	Houston	29.76328	-95.36327	http://www.datacentermap.com/ajax/map.asp?id=2843a1
2844	40.743103	-74.00768	1	Yes	N/A	N/A	US	NAN	5128581	New York City	40.71427	-74.00597	http://www.datacentermap.com/ajax/map.asp?id=2844a1
2846	40.998558	29.179462	0	Yes	N/A	N/A	TR	ASC	7628420	Sancaktepe	41.00244	29.23187	http://www.datacentermap.com/ajax/map.asp?id=2846a1
2847	41.09076	29.026018	1	Yes	N/A	N/A	TR	ASC	739549	Sisli	41.06046	28.98717	http://www.datacentermap.com/ajax/map.asp?id=2847a1
2849	56.980362	24.155138	1	Yes	N/A	N/A	LV	EUE	456172	Riga	56.946	24.10589	http://www.datacentermap.com/ajax/map.asp?id=2849a1
2850	48.048496	0.1738883	1	Yes	N/A	N/A	FR	EUW	3003603	Le Mans	48.0	0.2	http://www.datacentermap.com/ajax/map.asp?id=2850a1
2851	47.639038	-2.75214	0	Yes	N/A	N/A	FR	EUW	2983990	Rennes	48.11198	-1.67429	http://www.datacentermap.com/ajax/map.asp?id=2851a1
2854	64.04836	-21.994553	1	Yes	N/A	N/A	IS	EUW	3413829	Reykjavik	64.13548	-21.89541	http://www.datacentermap.com/ajax/map.asp?id=2854a1
2856	55.87662	37.524734	0	Yes	N/A	N/A	RU	EUE	550280	Khimki	55.89704	37.42969	http://www.datacentermap.com/ajax/map.asp?id=2856a1
2866	-37.807224	145.0817	0	Yes	N/A	N/A	AU	OCE	2158177	Melbourne	-37.814	144.96332	http://www.datacentermap.com/ajax/map.asp?id=2866a1
2867	-37.831264	144.95793	0	Yes	N/A	N/A	AU	OCE	2158177	Melbourne	-37.814	144.96332	http://www.datacentermap.com/ajax/map.asp?id=2867a1
2868	48.210503	16.974125	1	Yes	N/A	N/A	SK	EUE	3060972	Bratislava	48.14816	17.10674	http://www.datacentermap.com/ajax/map.asp?id=2868a1
2870	50.583183	3.135245	1	Yes	N/A	N/A	FR	EUW	2998324	Lille	50.63297	3.05858	http://www.datacentermap.com/ajax/map.asp?id=2870a1
2873	41.079414	28.853855	1	Yes	N/A	N/A	TR	ASC	7628416	Sultangazi	41.10652	28.86847	http://www.datacentermap.com/ajax/map.asp?id=2873a1
2874	37.611988	-77.33924	0	Yes	N/A	N/A	US	NAN	4781708	Richmond	37.55376	-77.46026	http://www.datacentermap.com/ajax/map.asp?id=2874a1
2876	42.950222	-78.74071	0	Yes	N/A	N/A	US	NAN	5110629	Buffalo	42.88645	-78.87837	http://www.datacentermap.com/ajax/map.asp?id=2876a1
2877	-38.09336	145.15952	1	Yes	N/A	N/A	AU	OCE	2158177	Melbourne	-37.814	144.96332	http://www.datacentermap.com/ajax/map.asp?id=2877a1
2878	39.545734	-0.4553666	0	Yes	N/A	N/A	ES	EUW	2509954	Valencia	39.46975	-0.37739	http://www.datacentermap.com/ajax/map.asp?id=2878a1
2879	48.910416	2.396737	0	Yes	N/A	N/A	FR	EUW	2988507	Paris	48.85341	2.3488	http://www.datacentermap.com/ajax/map.asp?id=2879a1
2896	38.28823	-0.611718	0	Yes	N/A	N/A	ES	EUW	2518559	Elche	38.26218	-0.70107	http://www.datacentermap.com/ajax/map.asp?id=2896a1
2884	38.948463	-77.327225	1	Yes	N/A	N/A	US	NAN	4744709	Arlington	38.88101	-77.10428	http://www.datacentermap.com/ajax/map.asp?id=2884a1
2888	30.327065	-81.66904	1	Yes	N/A	N/A	US	NAN	4160021	Jacksonville	30.33218	-81.65565	http://www.datacentermap.com/ajax/map.asp?id=2888a1
2889	32.821632	-96.87534	1	Yes	N/A	N/A	US	NAN	4700168	Irving	32.81402	-96.94889	http://www.datacentermap.com/ajax/map.asp?id=2889a1
2891	27.028555	75.89494	0	Yes	N/A	N/A	IN	ASS	1269515	Jaipur	26.91962	75.78781	http://www.datacentermap.com/ajax/map.asp?id=2891a1
2894	51.907158	4.462783	0	Yes	N/A	N/A	NL	EUW	2747891	Rotterdam	51.9225	4.47917	http://www.datacentermap.com/ajax/map.asp?id=2894a1
2897	30.387342	-91.09245	1	Yes	N/A	N/A	US	NAN	4315588	Baton Rouge	30.45075	-91.15455	http://www.datacentermap.com/ajax/map.asp?id=2897a1
2900	35.94983	-86.83245	1	Yes	N/A	N/A	US	NAN	4644585	Nashville	36.16589	-86.78444	http://www.datacentermap.com/ajax/map.asp?id=2900a1
2903	44.314194	23.834398	0	Yes	N/A	N/A	RO	EUE	680332	Craiova	44.31667	23.8	http://www.datacentermap.com/ajax/map.asp?id=2903a1
2905	44.456486	-73.21809	1	Yes	N/A	N/A	CA	NAN	6077243	Montreal	45.50884	-73.58781	http://www.datacentermap.com/ajax/map.asp?id=2905a1
2917	26.851948	75.82626	1	Yes	N/A	N/A	IN	ASS	1269515	Jaipur	26.91962	75.78781	http://www.datacentermap.com/ajax/map.asp?id=2917a1
2918	50.695698	5.610999	0	Yes	N/A	N/A	BE	EUW	2792413	Liege	50.63373	5.56749	http://www.datacentermap.com/ajax/map.asp?id=2918a1
2920	30.540974	104.05572	0	Yes	N/A	N/A	CN	ASP	1815286	Chengdu	30.66667	104.06667	http://www.datacentermap.com/ajax/map.asp?id=2920a1
2927	41.498707	-81.69157	1	Yes	N/A	N/A	US	NAN	5150529	Cleveland	41.4995	-81.69541	http://www.datacentermap.com/ajax/map.asp?id=2927a1
2928	39.91728	-104.98629	1	Yes	N/A	N/A	US	NAN	5441492	Thornton	39.86804	-104.97192	http://www.datacentermap.com/ajax/map.asp?id=2928a1
2929	2.99341	101.71928	1	Yes	N/A	N/A	MY	ASP	1735161	Kuala Lumpur	3.1412	101.68653	http://www.datacentermap.com/ajax/map.asp?id=2929a1
2931	39.291695	-76.620514	2	Yes	N/A	N/A	US	NAN	4347778	Baltimore	39.29038	-76.61219	http://www.datacentermap.com/ajax/map.asp?id=2931a1
2932	38.903446	-77.02919	2	Yes	N/A	N/A	US	NAN	4140963	Washington, D. C.	38.89511	-77.03637	http://www.datacentermap.com/ajax/map.asp?id=2932a1
2933	35.92348	-81.54254	1	Yes	N/A	N/A	US	NAN	4460243	Charlotte	35.22709	-80.84313	http://www.datacentermap.com/ajax/map.asp?id=2933a1
2934	48.89796	2.2205727	1	Yes	N/A	N/A	FR	EUW	3037044	Argenteuil	48.95	2.25	http://www.datacentermap.com/ajax/map.asp?id=2934a1
2935	48.71039	6.169114	1	Yes	N/A	N/A	FR	EUW	2990999	Nancy	48.68333	6.2	http://www.datacentermap.com/ajax/map.asp?id=2935a1
2936	49.149143	6.171552	1	Yes	N/A	N/A	FR	EUW	2994160	Metz	49.11911	6.17269	http://www.datacentermap.com/ajax/map.asp?id=2936a1
2937	49.120068	6.2176046	2	Yes	N/A	N/A	FR	EUW	2994160	Metz	49.11911	6.17269	http://www.datacentermap.com/ajax/map.asp?id=2937a1
2939	47.18681	8.515614	1	Yes	N/A	N/A	CH	EUW	2657896	Zurich	47.36667	8.55	http://www.datacentermap.com/ajax/map.asp?id=2939a1
2941	41.70282	-71.14673	1	Yes	N/A	N/A	US	NAN	5224151	Providence	41.82399	-71.41283	http://www.datacentermap.com/ajax/map.asp?id=2941a1
2940	1.3108	103.86621	1	Yes	N/A	N/A	SG	ASP	1880252	Singapore	1.28967	103.85007	http://www.datacentermap.com/ajax/map.asp?id=2940a1
2942	57.143864	-2.1084144	0	Yes	N/A	N/A	GB	EUW	2657832	Aberdeen	57.14369	-2.09814	http://www.datacentermap.com/ajax/map.asp?id=2942a1
2944	46.765766	23.63393	0	Yes	N/A	N/A	RO	EUE	681290	Cluj-Napoca	46.76667	23.6	http://www.datacentermap.com/ajax/map.asp?id=2944a1
2945	28.22436	-80.67613	1	Yes	N/A	N/A	US	NAN	4167499	Palm Bay	28.03446	-80.58866	http://www.datacentermap.com/ajax/map.asp?id=2945a1
2946	41.40896	2.170111	1	Yes	N/A	N/A	ES	EUW	6544100	Eixample	41.38896	2.16179	http://www.datacentermap.com/ajax/map.asp?id=2946a1
2947	40.21366	-3.9261532	1	Yes	N/A	N/A	ES	EUW	3116025	Mostoles	40.32234	-3.86496	http://www.datacentermap.com/ajax/map.asp?id=2947a1
2948	53.79964	-1.5491221	1	Yes	N/A	N/A	GB	EUW	2644688	Leeds	53.79648	-1.54785	http://www.datacentermap.com/ajax/map.asp?id=2948a1
2951	45.806416	4.7724113	1	Yes	N/A	N/A	FR	EUW	2996944	Lyon	45.74846	4.84671	http://www.datacentermap.com/ajax/map.asp?id=2951a1
2952	53.139366	-1.1992213	0	Yes	N/A	N/A	GB	EUW	2641170	Nottingham	52.9536	-1.15047	http://www.datacentermap.com/ajax/map.asp?id=2952a1
2955	42.378006	-71.08033	1	Yes	N/A	N/A	US	NAN	4931972	Cambridge	42.3751	-71.10561	http://www.datacentermap.com/ajax/map.asp?id=2955a1
2958	41.262474	-73.77833	0	Yes	N/A	N/A	US	NAN	4839745	North Stamford	41.13815	-73.54346	http://www.datacentermap.com/ajax/map.asp?id=2958a1
2959	33.98703	-81.03043	1	Yes	N/A	N/A	US	NAN	4575352	Columbia	34.00071	-81.03481	http://www.datacentermap.com/ajax/map.asp?id=2959a1
2961	40.43907	-80.00064	1	Yes	N/A	N/A	US	NAN	5206379	Pittsburgh	40.44062	-79.99589	http://www.datacentermap.com/ajax/map.asp?id=2961a1
2962	46.86735	8.616414	1	Yes	N/A	N/A	CH	EUW	2657896	Zurich	47.36667	8.55	http://www.datacentermap.com/ajax/map.asp?id=2962a1
2964	-29.778887	30.992582	1	Yes	N/A	N/A	ZA	AFR	1007311	Durban	-29.8579	31.0292	http://www.datacentermap.com/ajax/map.asp?id=2964a1
2966	51.528797	-0.27586	1	Yes	N/A	N/A	GB	EUW	7535661	London Borough of Harrow	51.56667	-0.33333	http://www.datacentermap.com/ajax/map.asp?id=2966a1
2969	44.972	-93.436775	0	Yes	N/A	N/A	US	NAN	5037649	Minneapolis	44.97997	-93.26384	http://www.datacentermap.com/ajax/map.asp?id=2969a1
2970	42.97255	-71.47023	1	Yes	N/A	N/A	US	NAN	5089178	Manchester	42.99564	-71.45479	http://www.datacentermap.com/ajax/map.asp?id=2970a1
2972	25.124517	55.380943	0	Yes	N/A	N/A	AE	ASC	292223	Dubai	25.25817	55.30472	http://www.datacentermap.com/ajax/map.asp?id=2972a1
2973	37.398327	-77.52202	0	Yes	N/A	N/A	US	NAN	4781708	Richmond	37.55376	-77.46026	http://www.datacentermap.com/ajax/map.asp?id=2973a1
2974	42.993496	-71.462135	0	Yes	N/A	N/A	US	NAN	5089178	Manchester	42.99564	-71.45479	http://www.datacentermap.com/ajax/map.asp?id=2974a1
2975	29.842896	-95.55778	1	Yes	N/A	N/A	US	NAN	4699066	Houston	29.76328	-95.36327	http://www.datacentermap.com/ajax/map.asp?id=2975a1
2976	33.001087	-96.99638	1	Yes	N/A	N/A	US	NAN	4679195	Carrollton	32.95373	-96.89028	http://www.datacentermap.com/ajax/map.asp?id=2976a1
2979	30.215496	-97.696335	1	Yes	N/A	N/A	US	NAN	4671654	Austin	30.26715	-97.74306	http://www.datacentermap.com/ajax/map.asp?id=2979a1
2982	22.337889	114.20041	0	Yes	N/A	N/A	HK	ASP	1819609	Kowloon	22.31667	114.18333	http://www.datacentermap.com/ajax/map.asp?id=2982a1
3729	33.41672	-112.00828	0	Yes	N/A	N/A	US	NAN	5317071	Tempe Junction	33.41421	-111.94348	http://www.datacentermap.com/ajax/map.asp?id=3729a1
2985	-6.922028	107.616684	1	Yes	N/A	N/A	ID	ASP	1650357	Bandung	-6.90389	107.61861	http://www.datacentermap.com/ajax/map.asp?id=2985a1
2986	40.97549	29.09808	1	Yes	N/A	N/A	TR	ASC	6947637	Atasehir	40.9833	29.1167	http://www.datacentermap.com/ajax/map.asp?id=2986a1
2988	40.95626	29.115705	0	Yes	N/A	N/A	TR	ASC	6947637	Atasehir	40.9833	29.1167	http://www.datacentermap.com/ajax/map.asp?id=2988a1
3225	37.77102	-122.402596	1	Yes	N/A	N/A	US	NAN	5391959	San Francisco	37.77493	-122.41942	http://www.datacentermap.com/ajax/map.asp?id=3225a1
3416	29.693419	-95.38082	0	Yes	N/A	N/A	US	NAN	4699066	Houston	29.76328	-95.36327	http://www.datacentermap.com/ajax/map.asp?id=3416a1
2993	52.643585	1.205943	1	Yes	N/A	N/A	GB	EUW	2641181	Norwich	52.62783	1.29834	http://www.datacentermap.com/ajax/map.asp?id=2993a1
2994	38.69473	-90.432594	0	Yes	N/A	N/A	US	NAN	4407066	Saint Louis	38.62727	-90.19789	http://www.datacentermap.com/ajax/map.asp?id=2994a1
2997	49.90847	-97.19948	1	Yes	N/A	N/A	CA	NAN	6183235	Winnipeg	49.8844	-97.14704	http://www.datacentermap.com/ajax/map.asp?id=2997a1
2998	41.720264	26.321484	1	Yes	N/A	N/A	TR	ASC	747712	Edirne	41.67719	26.55597	http://www.datacentermap.com/ajax/map.asp?id=2998a1
3000	33.9802	-118.44003	0	Yes	N/A	N/A	US	NAN	5359488	Inglewood	33.96168	-118.35313	http://www.datacentermap.com/ajax/map.asp?id=3000a1
3001	40.722527	-73.632965	1	Yes	N/A	N/A	US	NAN	5115985	East New York	40.66677	-73.88236	http://www.datacentermap.com/ajax/map.asp?id=3001a1
3002	48.904167	2.257047	1	Yes	N/A	N/A	FR	EUW	3037044	Argenteuil	48.95	2.25	http://www.datacentermap.com/ajax/map.asp?id=3002a1
3005	43.03626	-78.79965	1	Yes	N/A	N/A	US	NAN	5110629	Buffalo	42.88645	-78.87837	http://www.datacentermap.com/ajax/map.asp?id=3005a1
3006	-19.942833	-44.01155	1	Yes	N/A	N/A	BR	SAE	3465624	Contagem	-19.93167	-44.05361	http://www.datacentermap.com/ajax/map.asp?id=3006a1
3007	47.044624	15.478468	0	Yes	N/A	N/A	AT	EUW	2778067	Graz	47.06667	15.45	http://www.datacentermap.com/ajax/map.asp?id=3007a1
3008	39.523182	-0.466688	1	Yes	N/A	N/A	ES	EUW	2509954	Valencia	39.46975	-0.37739	http://www.datacentermap.com/ajax/map.asp?id=3008a1
3009	32.839527	-96.86493	1	Yes	N/A	N/A	US	NAN	4684888	Dallas	32.78306	-96.80667	http://www.datacentermap.com/ajax/map.asp?id=3009a1
3013	44.435524	26.162523	1	Yes	N/A	N/A	RO	EUE	683506	Bucharest	44.43225	26.10626	http://www.datacentermap.com/ajax/map.asp?id=3013a1
3016	-36.74739	174.70218	1	Yes	N/A	N/A	NZ	OCE	2185964	North Shore	-36.8	174.75	http://www.datacentermap.com/ajax/map.asp?id=3016a1
3020	43.650627	-79.377304	2	Yes	N/A	N/A	CA	NAN	6167865	Toronto	43.70011	-79.4163	http://www.datacentermap.com/ajax/map.asp?id=3020a1
3021	24.89338	67.02806	0	Yes	N/A	N/A	PK	ASS	1174872	Karachi	24.9056	67.0822	http://www.datacentermap.com/ajax/map.asp?id=3021a1
3023	52.393196	4.8474684	1	Yes	N/A	N/A	NL	EUW	2759794	Amsterdam	52.37403	4.88969	http://www.datacentermap.com/ajax/map.asp?id=3023a1
3559	37.551605	15.098988	0	Yes	N/A	N/A	IT	EUW	2525068	Catania	37.50213	15.08719	http://www.datacentermap.com/ajax/map.asp?id=3559a1
3028	43.545177	-96.764015	1	Yes	N/A	N/A	US	NAN	5231851	Sioux Falls	43.54997	-96.70033	http://www.datacentermap.com/ajax/map.asp?id=3028a1
3029	39.96058	-75.16043	1	Yes	N/A	N/A	US	NAN	4560349	Philadelphia	39.95234	-75.16379	http://www.datacentermap.com/ajax/map.asp?id=3029a1
3030	53.47833	-2.239908	0	Yes	N/A	N/A	GB	EUW	2643123	Manchester	53.48095	-2.23743	http://www.datacentermap.com/ajax/map.asp?id=3030a1
3032	43.80968	-79.34308	1	Yes	N/A	N/A	CA	NAN	6091104	North York	43.76681	-79.4163	http://www.datacentermap.com/ajax/map.asp?id=3032a1
3035	44.44611	26.092777	1	Yes	N/A	N/A	RO	EUE	683506	Bucharest	44.43225	26.10626	http://www.datacentermap.com/ajax/map.asp?id=3035a1
3037	44.413204	26.113064	1	Yes	N/A	N/A	RO	EUE	683506	Bucharest	44.43225	26.10626	http://www.datacentermap.com/ajax/map.asp?id=3037a1
3038	45.42834	28.03878	1	Yes	N/A	N/A	RO	EUE	677697	Galati	45.45	28.05	http://www.datacentermap.com/ajax/map.asp?id=3038a1
3039	51.498436	-0.0145167	2	Yes	N/A	N/A	GB	EUW	2643741	City of London	51.51279	-0.09184	http://www.datacentermap.com/ajax/map.asp?id=3039a1
3040	49.020535	8.477433	1	Yes	N/A	N/A	DE	EUW	2892794	Karlsruhe	49.00472	8.38583	http://www.datacentermap.com/ajax/map.asp?id=3040a1
3042	47.167942	27.578264	1	Yes	N/A	N/A	RO	EUE	675810	Iasi	47.16667	27.6	http://www.datacentermap.com/ajax/map.asp?id=3042a1
3045	64.147415	-21.924513	0	Yes	N/A	N/A	IS	EUW	3413829	Reykjavik	64.13548	-21.89541	http://www.datacentermap.com/ajax/map.asp?id=3045a1
3049	39.47742	-0.3476336	0	Yes	N/A	N/A	ES	EUW	2509954	Valencia	39.46975	-0.37739	http://www.datacentermap.com/ajax/map.asp?id=3049a1
3050	51.514164	-0.3936594	1	Yes	N/A	N/A	GB	EUW	7535661	London Borough of Harrow	51.56667	-0.33333	http://www.datacentermap.com/ajax/map.asp?id=3050a1
3051	-26.034695	-48.85603	0	Yes	N/A	N/A	BR	SAE	3459712	Joinville	-26.30444	-48.84556	http://www.datacentermap.com/ajax/map.asp?id=3051a1
3055	48.1205	17.11923	0	Yes	N/A	N/A	SK	EUE	3060972	Bratislava	48.14816	17.10674	http://www.datacentermap.com/ajax/map.asp?id=3055a1
3056	48.1533	17.128136	0	Yes	N/A	N/A	SK	EUE	3060972	Bratislava	48.14816	17.10674	http://www.datacentermap.com/ajax/map.asp?id=3056a1
3058	40.658234	-74.00562	2	Yes	N/A	N/A	US	NAN	5128581	New York City	40.71427	-74.00597	http://www.datacentermap.com/ajax/map.asp?id=3058a1
3060	-20.16502	57.501625	0	Yes	N/A	N/A	MU	AFR	934154	Port Louis	-20.16194	57.49889	http://www.datacentermap.com/ajax/map.asp?id=3060a1
3061	-20.165886	57.502583	0	Yes	N/A	N/A	MU	AFR	934154	Port Louis	-20.16194	57.49889	http://www.datacentermap.com/ajax/map.asp?id=3061a1
3062	-20.17566	57.51931	0	Yes	N/A	N/A	MU	AFR	934154	Port Louis	-20.16194	57.49889	http://www.datacentermap.com/ajax/map.asp?id=3062a1
3063	51.48155	-0.1258011	1	Yes	N/A	N/A	GB	EUW	2643743	London	51.50853	-0.12574	http://www.datacentermap.com/ajax/map.asp?id=3063a1
3064	-37.821808	144.93149	1	Yes	N/A	N/A	AU	OCE	2158177	Melbourne	-37.814	144.96332	http://www.datacentermap.com/ajax/map.asp?id=3064a1
3065	42.902885	-85.53864	0	Yes	N/A	N/A	US	NAN	4994358	Grand Rapids	42.96336	-85.66809	http://www.datacentermap.com/ajax/map.asp?id=3065a1
3068	50.580624	5.261759	1	Yes	N/A	N/A	BE	EUW	2792413	Liege	50.63373	5.56749	http://www.datacentermap.com/ajax/map.asp?id=3068a1
3069	52.053585	1.1559471	0	Yes	N/A	N/A	GB	EUW	2646057	Ipswich	52.05917	1.15545	http://www.datacentermap.com/ajax/map.asp?id=3069a1
3072	51.49992	-0.020982	0	Yes	N/A	N/A	GB	EUW	2643741	City of London	51.51279	-0.09184	http://www.datacentermap.com/ajax/map.asp?id=3072a1
3073	51.494896	-0.0186861	2	Yes	N/A	N/A	GB	EUW	2643741	City of London	51.51279	-0.09184	http://www.datacentermap.com/ajax/map.asp?id=3073a1
3074	53.40692	-2.93358	1	Yes	N/A	N/A	GB	EUW	2644210	Liverpool	53.41058	-2.97794	http://www.datacentermap.com/ajax/map.asp?id=3074a1
3076	3.140165	101.60725	1	Yes	N/A	N/A	MY	ASP	1735158	Petaling Jaya	3.10726	101.60671	http://www.datacentermap.com/ajax/map.asp?id=3076a1
3532	59.348034	18.03917	0	Yes	N/A	N/A	SE	EUW	2673730	Stockholm	59.33258	18.0649	http://www.datacentermap.com/ajax/map.asp?id=3532a1
3081	50.4501	30.5234	0	Yes	N/A	N/A	UA	EUE	703448	Kiev	50.45466	30.5238	http://www.datacentermap.com/ajax/map.asp?id=3081a1
3083	44.98644	-93.41156	1	Yes	N/A	N/A	US	NAN	5037649	Minneapolis	44.97997	-93.26384	http://www.datacentermap.com/ajax/map.asp?id=3083a1
3084	29.966454	31.250864	0	Yes	N/A	N/A	EG	AFR	360995	Al Jizah	30.00808	31.21093	http://www.datacentermap.com/ajax/map.asp?id=3084a1
3085	26.382067	-80.085175	2	Yes	N/A	N/A	US	NAN	4151909	Coral Springs	26.27119	-80.2706	http://www.datacentermap.com/ajax/map.asp?id=3085a1
3087	40.32621	-111.68168	1	Yes	N/A	N/A	US	NAN	5780026	Provo	40.23384	-111.65853	http://www.datacentermap.com/ajax/map.asp?id=3087a1
3088	40.721176	-111.98508	1	Yes	N/A	N/A	US	NAN	5784607	West Valley City	40.69161	-112.00105	http://www.datacentermap.com/ajax/map.asp?id=3088a1
3097	39.097828	-84.5254	1	Yes	N/A	N/A	US	NAN	4508722	Cincinnati	39.162	-84.45689	http://www.datacentermap.com/ajax/map.asp?id=3097a1
3090	47.792255	-122.19605	0	Yes	N/A	N/A	US	NAN	5786882	Bellevue	47.61038	-122.20068	http://www.datacentermap.com/ajax/map.asp?id=3090a1
3208	47.610718	-122.33581	2	Yes	N/A	N/A	US	NAN	5809844	Seattle	47.60621	-122.33207	http://www.datacentermap.com/ajax/map.asp?id=3208a1
3091	48.175377	17.128277	1	Yes	N/A	N/A	SK	EUE	3060972	Bratislava	48.14816	17.10674	http://www.datacentermap.com/ajax/map.asp?id=3091a1
3092	49.26012	-123.011894	0	Yes	N/A	N/A	CA	NAN	5911606	Burnaby	49.26636	-122.95263	http://www.datacentermap.com/ajax/map.asp?id=3092a1
3094	-37.818665	144.95755	1	Yes	N/A	N/A	AU	OCE	2158177	Melbourne	-37.814	144.96332	http://www.datacentermap.com/ajax/map.asp?id=3094a1
3098	29.995317	30.968512	1	Yes	N/A	N/A	EG	AFR	360995	Al Jizah	30.00808	31.21093	http://www.datacentermap.com/ajax/map.asp?id=3098a1
4075	19.116056	72.90551	1	Yes	N/A	N/A	IN	ASS	1275339	Mumbai	19.07283	72.88261	http://www.datacentermap.com/ajax/map.asp?id=4075a1
3100	36.154736	-86.78219	1	Yes	N/A	N/A	US	NAN	4644585	Nashville	36.16589	-86.78444	http://www.datacentermap.com/ajax/map.asp?id=3100a1
3102	45.408966	11.914434	1	Yes	N/A	N/A	IT	EUW	3171728	Padova	45.41519	11.88181	http://www.datacentermap.com/ajax/map.asp?id=3102a1
3118	-27.465376	153.02975	1	Yes	N/A	N/A	AU	OCE	2174003	Brisbane	-27.46794	153.02809	http://www.datacentermap.com/ajax/map.asp?id=3118a1
3568	-35.24528	149.09651	1	Yes	N/A	N/A	AU	OCE	2172517	Canberra	-35.28346	149.12807	http://www.datacentermap.com/ajax/map.asp?id=3568a1
3569	55.734	37.70276	0	Yes	N/A	N/A	RU	EUE	524901	Moscow	55.75222	37.61556	http://www.datacentermap.com/ajax/map.asp?id=3569a1
3119	35.20314	-89.80854	1	Yes	N/A	N/A	US	NAN	4641239	Memphis	35.14953	-90.04898	http://www.datacentermap.com/ajax/map.asp?id=3119a1
3103	51.755524	-0.424596	1	Yes	N/A	N/A	GB	EUW	2634677	Watford	51.65531	-0.39602	http://www.datacentermap.com/ajax/map.asp?id=3103a1
3111	41.173084	-85.14607	1	Yes	N/A	N/A	US	NAN	4920423	Fort Wayne	41.1306	-85.12886	http://www.datacentermap.com/ajax/map.asp?id=3111a1
3123	59.779667	30.21575	1	Yes	N/A	N/A	RU	EUE	498817	Saint Petersburg	59.89444	30.26417	http://www.datacentermap.com/ajax/map.asp?id=3123a1
3125	59.900215	30.372906	1	Yes	N/A	N/A	RU	EUE	498817	Saint Petersburg	59.89444	30.26417	http://www.datacentermap.com/ajax/map.asp?id=3125a1
3128	49.25049	1.181275	2	Yes	N/A	N/A	FR	EUW	2982652	Rouen	49.44313	1.09932	http://www.datacentermap.com/ajax/map.asp?id=3128a1
3130	52.61185	-1.9224776	0	Yes	N/A	N/A	GB	EUW	2634853	Walsall	52.58528	-1.98396	http://www.datacentermap.com/ajax/map.asp?id=3130a1
3131	-30.017984	-51.197926	0	Yes	N/A	N/A	BR	SAE	3452925	Porto Alegre	-30.03306	-51.23	http://www.datacentermap.com/ajax/map.asp?id=3131a1
3133	40.929188	-73.11459	1	Yes	N/A	N/A	US	NAN	5282804	Bridgeport	41.16704	-73.20483	http://www.datacentermap.com/ajax/map.asp?id=3133a1
3138	41.40388	-75.64927	1	Yes	N/A	N/A	US	NAN	5178127	Allentown	40.60843	-75.49018	http://www.datacentermap.com/ajax/map.asp?id=3138a1
3140	53.502483	-1.31535	0	Yes	N/A	N/A	GB	EUW	2639093	Rotherham	53.43012	-1.35678	http://www.datacentermap.com/ajax/map.asp?id=3140a1
3141	61.492428	23.752638	0	Yes	N/A	N/A	FI	EUE	634963	Tampere	61.49911	23.78712	http://www.datacentermap.com/ajax/map.asp?id=3141a1
