%Lat Lon Zone InCost OutCost % Placename
43.018055 , -78.783195 ,  NAN , 0.0 , 0.05 , 1.68 %
45.521145 , -122.67777 ,  NAN , 0.0 , 0.05 , 1.68 %
53.46335 , -2.238336 ,  EUW , 0.0 , 0.05 , 1.939563236 %
50.937923 , 5.8775167 ,  EUW , 0.0 , 0.05 , 2.02385605193 %
19.017996 , 72.82841 ,  ASS , 0.0 , 0.0807630660456 , 2.04006520272 %
39.95011 , -75.179756 ,  NAN , 0.0 , 0.05 , 1.68 %
37.638733 , -120.99875 ,  NAN , 0.0 , 0.05 , 1.68 %
45.83308 , 9.030089 ,  EUW , 0.0 , 0.05 , 2.00771313968 %
41.87814 , -87.63213 ,  NAN , 0.0 , 0.05 , 1.68 %
40.275978 , -111.67611 ,  NAN , 0.0 , 0.05 , 1.68 %
47.671352 , -117.08969 ,  NAN , 0.0 , 0.05 , 1.68 %
39.564285 , -104.86559 ,  NAN , 0.0 , 0.05 , 1.68 %
33.690395 , -117.84043 ,  NAN , 0.0 , 0.05 , 1.68 %
39.96311 , -82.996086 ,  NAN , 0.0 , 0.05 , 1.68 %
32.96408 , -96.844894 ,  NAN , 0.0 , 0.05 , 1.68 %
46.48574 , 30.73875 ,  EUE , 0.0 , 0.0570471604364 , 1.99443093365 %
36.715153 , -82.81846 ,  NAN , 0.0 , 0.05 , 1.68 %
52.391277 , 4.666204 ,  EUW , 0.0 , 0.05 , 1.99972478246 %
54.344578 , 18.62485 ,  EUE , 0.0 , 0.05 , 1.98859670506 %
44.978565 , -93.26637 ,  NAN , 0.0 , 0.05 , 1.68 %
33.707954 , -117.84441 ,  NAN , 0.0 , 0.05 , 1.68 %
53.319874 , -6.427972 ,  EUW , 0.0 , 0.05 , 1.9132369241 %
59.12443 , 10.219476 ,  EUW , 0.0 , 0.05 , 1.96930342554 %
30.216816 , -97.69464 ,  NAN , 0.0 , 0.05 , 1.68 %
33.012302 , -96.683716 ,  NAN , 0.0 , 0.05 , 1.68 %
42.688778 , -84.64236 ,  NAN , 0.0 , 0.05 , 1.68 %
42.690132 , -84.642365 ,  NAN , 0.0 , 0.05 , 1.68 %
43.798294 , -79.53027 ,  NAN , 0.0 , 0.05 , 1.68 %
51.686043 , 5.360099 ,  EUW , 0.0 , 0.05 , 2.01222484486 %
41.12862 , -104.74033 ,  NAN , 0.0 , 0.05 , 1.68 %
54.089916 , -4.62975 ,  EUW , 0.0 , 0.05 , 1.92482751984 %
43.227444 , -88.14263 ,  NAN , 0.0 , 0.05 , 1.68 %
40.93547 , -73.02062 ,  NAN , 0.0 , 0.05 , 1.68 %
43.476482 , 11.849318 ,  EUW , 0.0 , 0.05 , 1.99310740259 %
40.757824 , -73.54404 ,  NAN , 0.0 , 0.05 , 1.68 %
38.814934 , -104.76952 ,  NAN , 0.0 , 0.05 , 1.68 %
50.97541 , 7.023842 ,  EUW , 0.0 , 0.05 , 2.03557197334 %
39.15626 , -84.57096 ,  NAN , 0.0 , 0.05 , 1.68 %
